Creador;El;ULib;FULib;Fe.entrega;Solped;CM;EntrgFinal;C.Rec.;V.Rec.;C.Fac.;V.Fac.;Antic.;Tp.cambio;TipoCambio;Cond.pago;Centro;Almacén;Doc.compr.;Posición;Contrato;IndBorrado;EstadLiber;Proveedor;Nombre;Material;Txt.brv.;Tp.imput.;Gpo.artíc.;Grp-Compr.;Tipo doc.;Cl.doc.;Liber.;GrupoLib.;EstrLiber;Gestión OC;Fecha doc.;Cantidad;UM pedido;CxCal;CxEnt;Valor neto;Valor efec;VxCal;VxEnt;Moneda;V.neto ML;ML;;PosSolPed;Fe.solic.;Respons.;Fe.Migo;Mot. Anul.;Negocia
Usuario 8;21.03.2022;Usuario 8;21.03.2022;24.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2243;20;;;X;;prov 5;;;;grupo 61;57;F;;1;;;6;21.03.2022;49.002;BOT;;;;;;;INR;9629.00;INR;;20;21.03.2022;Usuario 8;;;
Usuario 8;21.03.2022;Usuario 8;21.03.2022;24.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2243;30;;;X;;prov 5;;;;grupo 61;57;F;;1;;;6;21.03.2022;121.002;BOT;;;;;;;INR;97884.00;INR;;30;21.03.2022;Usuario 8;;;
Usuario 8;21.03.2022;Usuario 8;21.03.2022;24.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2243;40;;;X;;prov 5;;;;grupo 61;57;F;;1;;;6;21.03.2022;121.006;BOT;;;;;;;INR;122151.00;INR;;40;21.03.2022;Usuario 8;;;
Usuario 8;21.03.2022;Usuario 8;21.03.2022;24.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2243;50;;;X;;prov 5;;;;grupo 18;57;F;;1;;;6;21.03.2022;241.008;UN;;;;;;;INR;145997.00;INR;;50;21.03.2022;Usuario 8;;;
Usuario 8;21.03.2022;Usuario 8;21.03.2022;24.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2243;60;;;X;;prov 5;;;;grupo 61;57;F;;1;;;6;21.03.2022;2.000;UN;;;;;;;INR;4491.00;INR;;60;21.03.2022;Usuario 8;;;
Usuario 8;21.03.2022;Usuario 8;21.03.2022;24.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2243;70;;;X;;prov 5;;;;grupo 61;57;F;;1;;;6;21.03.2022;2.008;UN;;;;;;;INR;3700.00;INR;;70;21.03.2022;Usuario 8;;;
Usuario 8;21.03.2022;Usuario 8;21.03.2022;24.03.2022;X;X;;;;;;;100.000;100.000;;B;;documento 2243;80;;L;X;;prov 5;;;;grupo 18;57;F;;1;;;6;21.03.2022;121.004;UN;;;;;;;INR;66021.00;INR;;80;21.03.2022;Usuario 8;;;
Usuario 8;21.03.2022;Usuario 8;21.03.2022;24.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2243;90;;;X;;prov 5;;;;grupo 61;57;F;;1;;;6;21.03.2022;2.008;UN;;;;;;;INR;6424.00;INR;;90;21.03.2022;Usuario 8;;;
Usuario 8;21.03.2022;Usuario 8;21.03.2022;23.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2244;10;;;X;;prov 72;;;;grupo 90;57;F;;1;;;6;21.03.2022;181.009;UN;;;;;;;INR;664453.00;INR;;10;21.03.2022;Usuario 8;;;
Usuario 8;21.03.2022;Usuario 8;21.03.2022;23.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2244;20;;;X;;prov 72;;;;grupo 90;57;F;;1;;;6;21.03.2022;211.001;UN;;;;;;;INR;815319.00;INR;;20;21.03.2022;Usuario 8;;;
Usuario 8;21.03.2022;Usuario 8;04.04.2022;24.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2245;10;;;X;;prov 4;;;;grupo 42;57;F;;1;;;6;21.03.2022;161.000;KG;;;;;;;INR;741514.00;INR;;10;21.03.2022;Usuario 8;;;
Usuario 8;21.03.2022;Usuario 8;04.04.2022;24.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2245;20;;;X;;prov 4;;;;grupo 42;57;F;;1;;;6;21.03.2022;81.007;KG;;;;;;;INR;758710.00;INR;;20;21.03.2022;Usuario 8;;;
Usuario 8;21.03.2022;Usuario 8;04.04.2022;24.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2245;30;;;X;;prov 4;;;;grupo 42;57;F;;1;;;6;21.03.2022;101.003;KG;;;;;;;INR;595556.00;INR;;30;21.03.2022;Usuario 8;;;
Usuario 8;21.03.2022;Usuario 8;04.04.2022;24.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2245;40;;;X;;prov 4;;;;grupo 42;57;F;;1;;;6;21.03.2022;601.009;UN;;;;;;;INR;215560.00;INR;;40;21.03.2022;Usuario 8;;;
Usuario 8;21.03.2022;Usuario 8;04.04.2022;24.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2245;50;;;X;;prov 4;;;;grupo 42;57;F;;1;;;6;21.03.2022;71.006;KG;;;;;;;INR;706831.00;INR;;50;21.03.2022;Usuario 8;;;
Usuario 8;21.03.2022;Usuario 8;04.04.2022;24.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2245;60;;;X;;prov 4;;;;grupo 30;57;F;;1;;;6;21.03.2022;141.005;KG;;;;;;;INR;417294.00;INR;;60;21.03.2022;Usuario 8;;;
Usuario 8;21.03.2022;Usuario 8;21.03.2022;24.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2246;10;;;X;;prov 114;;;;grupo 21;57;F;;1;;;6;21.03.2022;701.003;UN;;;;;;;INR;34795.00;INR;;10;21.03.2022;Usuario 8;;;
Usuario 8;21.03.2022;Usuario 8;21.03.2022;23.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2247;10;;;X;;prov 3;;;;grupo 44;57;F;;1;;;6;21.03.2022;401.008;KG;;;;;;;INR;429401.00;INR;;10;21.03.2022;Usuario 8;;;
Usuario 6;21.03.2022;Usuario 6;21.03.2022;25.03.2022;X;;X;;;;;;100.000;100.000;;A;;documento 2248;10;;;XX;;prov 79;;;K;grupo 161;29;F;;1;;;4;21.03.2022;2.008;UN;;;;;;;INR;6787.00;INR;;10;18.03.2022;Usuario 6;;;
Usuario 6;21.03.2022;Usuario 6;22.03.2022;19.03.2022;X;;X;;;;;;100.000;100.000;;A;;documento 2249;10;;;XX;;prov 229;;;K;grupo 3;6;F;;1;;;4;21.03.2022;5.005;UN;;;;;;;INR;580418.00;INR;;10;19.03.2022;Usuario 6;;;
Usuario 6;21.03.2022;Usuario 6;29.03.2022;30.03.2022;X;;X;;;;;;100.000;100.000;;B;;documento 2250;10;;;XX;;prov 99;;;K;grupo 9;23;F;;1;;;4;21.03.2022;2.006;UN;;;;;;;INR;28649.00;INR;;10;18.03.2022;Usuario 6;;;
Usuario 6;18.03.2022;Usuario 6;21.03.2022;17.03.2022;X;;;;;;;;100.000;100.000;;C;;documento 2251;10;;;XX;;prov 192;;;K;grupo 9;15;F;;1;;;7;18.03.2022;2.009;UP;;;;;;;INR;5240.00;INR;;10;17.03.2022;Usuario 6;;;
Usuario 6;18.03.2022;Usuario 6;21.03.2022;18.03.2022;X;;;;;;;;100.000;100.000;;B;;documento 2252;10;;;XX;;prov 111;;;K;grupo 9;29;F;;1;;;4;18.03.2022;2.006;UP;;;;;;;INR;1826804.00;INR;;10;18.03.2022;Usuario 6;;;
Usuario 2;18.03.2022;Usuario 2;18.03.2022;19.03.2022;X;;X;;;;;;100.000;100.000;;B;;documento 2253;10;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;18.03.2022;21.006;KG;;;;;;;INR;2388.00;INR;;10;18.03.2022;Usuario 2;;;
Usuario 2;18.03.2022;Usuario 2;18.03.2022;19.03.2022;X;;X;;;;;;100.000;100.000;;B;;documento 2253;20;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;18.03.2022;21.003;KG;;;;;;;INR;13765.00;INR;;20;18.03.2022;Usuario 2;;;
Usuario 2;18.03.2022;Usuario 2;18.03.2022;19.03.2022;X;;;;;;;;100.000;100.000;;B;;documento 2253;30;;L;X;;prov 21;;;;grupo 127;57;F;;1;;;6;18.03.2022;21.000;UN;;;;;;;INR;469662.00;INR;;30;18.03.2022;Usuario 2;;;
Usuario 2;18.03.2022;Usuario 2;18.03.2022;19.03.2022;X;;X;;;;;;100.000;100.000;;B;;documento 2253;40;;;X;;prov 21;;;;grupo 49;57;F;;1;;;6;18.03.2022;501.008;BOL;;;;;;;INR;116914.00;INR;;40;18.03.2022;Usuario 2;;;
Usuario 6;18.03.2022;Usuario 6;22.03.2022;17.03.2022;X;;X;;;;;;100.000;100.000;;A;;documento 2254;10;;;XX;;prov 220;;;K;grupo 12;6;F;;1;;;4;18.03.2022;3.004;UN;;;;;;;INR;182193.00;INR;;10;17.03.2022;Usuario 6;;;
Usuario 6;18.03.2022;Usuario 6;21.03.2022;23.03.2022;X;;;;;;;;100.000;100.000;;A;;documento 2255;10;;;XX;;prov 69;;;K;grupo 9;29;F;;1;;;14;18.03.2022;2.007;UP;;;;;;;INR;633569.00;INR;;10;18.03.2022;Usuario 6;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;23.03.2022;;X;;;;;;;100.000;100.000;;B;;documento 2256;10;;L;;;prov 77;;;;grupo 11;57;F;;;;;6;18.03.2022;3.601.003;UN;;;;;;;INR;572220.00;INR;;;;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;23.03.2022;;X;;;;;;;100.000;100.000;;B;;documento 2256;20;;L;;;prov 77;;;;grupo 11;57;F;;;;;6;18.03.2022;6.001.002;UN;;;;;;;INR;984065.00;INR;;;;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;23.03.2022;;X;;;;;;;100.000;100.000;;B;;documento 2256;40;;L;;;prov 77;;;;grupo 11;57;F;;;;;6;18.03.2022;5.101.000;UN;;;;;;;INR;845719.00;INR;;;;Usuario 8;;;
Usuario 6;18.03.2022;Usuario 6;23.03.2022;21.03.2022;X;;X;;;;;;100.000;100.000;;B;;documento 2257;10;;;XX;;prov 52;;;K;grupo 50;18;F;;1;;;14;18.03.2022;6.007;UN;;;;;;;INR;8172.00;INR;;10;17.03.2022;Usuario 6;;;
Usuario 6;18.03.2022;Usuario 6;23.03.2022;21.03.2022;X;;X;;;;;;100.000;100.000;;B;;documento 2257;20;;;XX;;prov 52;;;K;grupo 50;18;F;;1;;;14;18.03.2022;4.004;UN;;;;;;;INR;31536.00;INR;;20;17.03.2022;Usuario 6;;;
Usuario 6;18.03.2022;Usuario 6;21.03.2022;17.03.2022;X;;;;;;;;100.000;100.000;;A;;documento 2258;10;;;XX;;prov 229;;;K;grupo 9;6;F;;1;;;4;18.03.2022;2.005;UP;;;;;;;INR;9872.00;INR;;10;17.03.2022;Usuario 6;;;
Usuario 6;18.03.2022;Usuario 6;21.03.2022;17.03.2022;X;;;;;;;;100.000;100.000;;A;;documento 2259;10;;;XX;;prov 78;;;K;grupo 9;6;F;;1;;;4;18.03.2022;2.006;UP;;;;;;;INR;18137.00;INR;;10;17.03.2022;Usuario 6;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;25.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2260;10;;;X;;prov 63;;;;grupo 16;57;F;;1;;;6;18.03.2022;25.005;KG;;;;;;;INR;30298.00;INR;;10;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;10;;;X;;prov 21;;;;grupo 78;57;F;;1;;;6;18.03.2022;201.001;UN;;;;;;;INR;402890.00;INR;;10;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;20;;;X;;prov 21;;;;grupo 26;57;F;;1;;;6;18.03.2022;3.006;BOL;;;;;;;INR;23632.00;INR;;20;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;30;;;X;;prov 21;;;;grupo 25;57;F;;1;;;6;18.03.2022;9.000;UN;;;;;;;INR;22802.00;INR;;30;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;40;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;18.03.2022;3.006;KG;;;;;;;INR;24331.00;INR;;40;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;50;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;18.03.2022;25.009;KG;;;;;;;INR;1922.00;INR;;50;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;60;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;18.03.2022;21.007;KG;;;;;;;INR;15.00;INR;;60;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;70;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;18.03.2022;6.003;KG;;;;;;;INR;16456.00;INR;;70;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;80;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;18.03.2022;11.004;KG;;;;;;;INR;16815.00;INR;;80;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;90;;;X;;prov 21;;;;grupo 28;57;F;;1;;;6;18.03.2022;31.005;KG;;;;;;;INR;3297.00;INR;;90;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;100;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;18.03.2022;21.009;KG;;;;;;;INR;22975.00;INR;;100;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;110;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;18.03.2022;21.006;KG;;;;;;;INR;27034.00;INR;;110;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;120;;;X;;prov 21;;;;grupo 28;57;F;;1;;;6;18.03.2022;47.001;KG;;;;;;;INR;4567.00;INR;;120;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;130;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;18.03.2022;16.004;KG;;;;;;;INR;27988.00;INR;;130;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;140;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;18.03.2022;11.001;KG;;;;;;;INR;60.00;INR;;140;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;150;;;X;;prov 21;;;;grupo 28;57;F;;1;;;6;18.03.2022;21.002;KG;;;;;;;INR;17206.00;INR;;150;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;160;;;X;;prov 21;;;;grupo 28;57;F;;1;;;6;18.03.2022;57.008;KG;;;;;;;INR;70767.00;INR;;160;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;170;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;18.03.2022;121.008;KG;;;;;;;INR;70512.00;INR;;170;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;180;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;18.03.2022;41.008;KG;;;;;;;INR;24398.00;INR;;180;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;190;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;18.03.2022;21.003;KG;;;;;;;INR;5967.00;INR;;190;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;200;;;X;;prov 21;;;;grupo 28;57;F;;1;;;6;18.03.2022;41.005;KG;;;;;;;INR;4058.00;INR;;200;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;210;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;18.03.2022;3.008;KG;;;;;;;INR;48183.00;INR;;210;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;220;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;18.03.2022;31.000;KG;;;;;;;INR;14827.00;INR;;220;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;230;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;18.03.2022;31.009;KG;;;;;;;INR;2686.00;INR;;230;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;240;;;X;;prov 21;;;;grupo 28;57;F;;1;;;6;18.03.2022;26.002;KG;;;;;;;INR;2869.00;INR;;240;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;250;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;18.03.2022;19.006;KG;;;;;;;INR;6353.00;INR;;250;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;260;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;18.03.2022;4.004;KG;;;;;;;INR;26622.00;INR;;260;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;270;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;18.03.2022;5.004;KG;;;;;;;INR;27861.00;INR;;270;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;280;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;18.03.2022;26.003;KG;;;;;;;INR;4770.00;INR;;280;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;290;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;18.03.2022;11.002;KG;;;;;;;INR;1197.00;INR;;290;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2261;300;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;18.03.2022;11.003;KG;;;;;;;INR;33493.00;INR;;300;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;23.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2262;10;;;X;;prov 45;;;;grupo 33;18;F;;1;;;6;18.03.2022;351.004;UN;;;;;;;INR;196642.00;INR;;10;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;23.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2262;20;;;X;;prov 45;;;;grupo 33;18;F;;1;;;6;18.03.2022;97.009;KG;;;;;;;INR;169101.00;INR;;20;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;23.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2262;30;;;X;;prov 45;;;;grupo 33;18;F;;1;;;6;18.03.2022;57.005;KG;;;;;;;INR;72102.00;INR;;30;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;23.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2262;40;;;X;;prov 45;;;;grupo 33;18;F;;1;;;6;18.03.2022;1.001.007;UN;;;;;;;INR;165072.00;INR;;40;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;23.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2262;50;;;X;;prov 45;;;;grupo 32;18;F;;1;;;6;18.03.2022;201.006;UN;;;;;;;INR;11638.00;INR;;50;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2263;10;;;X;;prov 19;;;;grupo 23;57;F;;1;;;6;18.03.2022;6.400;KG;;;;;;;INR;31623.00;INR;;10;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2263;20;;;X;;prov 19;;;;grupo 23;57;F;;1;;;6;18.03.2022;2.804;KG;;;;;;;INR;32449.00;INR;;20;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2264;10;;;X;;prov 17;;;;grupo 18;57;F;;1;;;6;18.03.2022;51.000;UN;;;;;;;INR;46046.00;INR;;10;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2265;10;;;X;;prov 43;;;;grupo 36;57;F;;1;;;6;18.03.2022;1.801.007;UN;;;;;;;INR;151927.00;INR;;10;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;23.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2266;10;;;X;;prov 62;;;;grupo 83;57;F;;1;;;6;18.03.2022;13.009;BOT;;;;;;;INR;7715.00;INR;;10;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;23.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2266;20;;;X;;prov 62;;;;grupo 83;57;F;;1;;;6;18.03.2022;37.007;BOT;;;;;;;INR;39809.00;INR;;20;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;23.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2266;30;;;X;;prov 62;;;;grupo 83;57;F;;1;;;6;18.03.2022;37.007;BOT;;;;;;;INR;2840.00;INR;;30;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;23.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2266;40;;;X;;prov 62;;;;grupo 83;57;F;;1;;;6;18.03.2022;25.005;BOT;;;;;;;INR;95484.00;INR;;40;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;23.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2266;50;;;X;;prov 62;;;;grupo 95;57;F;;1;;;6;18.03.2022;73.009;BOT;;;;;;;INR;357857.00;INR;;50;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2267;10;;;X;;prov 10;;;;grupo 23;57;F;;1;;;6;18.03.2022;3.003;KG;;;;;;;INR;1154.00;INR;;10;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;21.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2267;20;;;X;;prov 10;;;;grupo 28;57;F;;1;;;6;18.03.2022;21.007;KG;;;;;;;INR;893.00;INR;;20;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;24.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2268;10;;;X;;prov 61;;;;grupo 88;57;F;;1;;;6;18.03.2022;21.001;UN;;;;;;;INR;3757.00;INR;;10;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;24.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2268;20;;;X;;prov 61;;;;grupo 87;57;F;;1;;;6;18.03.2022;25.006;UN;;;;;;;INR;231767.00;INR;;20;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;24.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2268;30;;;X;;prov 61;;;;grupo 65;57;F;;1;;;6;18.03.2022;17.008;UN;;;;;;;INR;25580.00;INR;;30;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;24.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2268;40;;;X;;prov 61;;;;grupo 67;57;F;;1;;;6;18.03.2022;11.006;UN;;;;;;;INR;17496.00;INR;;40;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;22.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2269;10;;;X;;prov 41;;;;grupo 105;57;F;;1;;;6;18.03.2022;289.005;UN;;;;;;;INR;43324.00;INR;;10;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;22.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2269;20;;;X;;prov 41;;;;grupo 105;57;F;;1;;;6;18.03.2022;289.006;UN;;;;;;;INR;41145.00;INR;;20;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;22.03.2022;X;X;;;;;;;100.000;100.000;;B;;documento 2269;30;;L;X;;prov 41;;;;grupo 37;57;F;;1;;;6;18.03.2022;9.007;UN;;;;;;;INR;1685.00;INR;;30;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;22.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2269;40;;;X;;prov 41;;;;grupo 37;57;F;;1;;;6;18.03.2022;133.004;CJ;;;;;;;INR;47228.00;INR;;40;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;22.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2269;50;;;X;;prov 41;;;;grupo 38;57;F;;1;;;6;18.03.2022;81.008;UN;;;;;;;INR;56099.00;INR;;50;18.03.2022;Usuario 8;;;
Usuario 8;18.03.2022;Usuario 8;18.03.2022;22.03.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 2269;60;;;X;;prov 41;;;;grupo 38;57;F;;1;;;6;18.03.2022;289.002;UN;;;;;;;INR;36704.00;INR;;60;18.03.2022;Usuario 8;;;
